user_id,book_id_list
262651,"14869,28321,216878,218998,316274,449274,490598,627420,716862,800684,870587,1090916,1178815,1300900,1552703,1724880,2347744,2524821,5679028,8364281"
262920,"317,715,10480,33078,185423,272375,318433,438811,565291,1121649,1350395,1653700,1726761,2214811,2256249,2297476,2303346,2525634,2573241,6609733"
263430,"5970,253112,305091,420807,428685,458833,464534,485757,531308,614887,671011,1350395,1462299,1769545,1856383,1858824,2294752,2759493,6146872,8467358"
264030,"2723,11276,165448,272375,305852,312223,313575,323185,326326,394468,435319,441053,458446,482222,482223,506859,660544,665007,693048,696639,850123,863071,1071448,1108446,1117329,1208914,1298393,1321055,1377226,1608477,1786104,2192658,2214811,2256930,2277007,2311691,2343162,2438238,2460083,2471105,2525634,2601143,2918407,3113920,4283158,4300447,4578364,4696987,4710529"
264190,"317,26505,166554,181149,361725,389215,531550,800684,901302,971769,1319281,1593487,1796985,1798025,2167310,2349719,2424516,2615966,4210483,4637704"
264351,"140666,321374,420807,436172,485757,511816,620361,775818,1382207,1796985,1897594,1923818,1957553,2131332,2209477,2337496,2533501,4000258,4389892,5141500"
264881,"6892,166554,272375,473795,485757,716862,859251,1118435,1593466,1769545,1785776,1786158,1796985,1947821,2186305,2254913,2303346,2347744,2534924,2592020"
265750,"100208,113462,272375,323188,454134,1035814,1037723,1117462,1121649,1350395,1785776,1858824,2209477,2231328,2347744,2524593,3723760,4273081,4746805,5069182"
265831,"8369,98359,166554,220899,454134,468389,567105,681470,841293,873287,1074594,2077927,2214811,2286847,2303346,2358078,2525634,2855779,6841975,8336450"
266080,"715,8369,11623,17761,216878,446229,468389,476483,481572,531550,536767,709075,716862,1046376,1609097,2042862,2209477,2547843,3861640,8467358"
266280,"139,715,3026,11623,128769,220899,272375,305091,324741,481572,572338,1074594,1720918,1726761,2295424,2297476,2349719,2521322,2541759,6609733"
266850,"21324,37177,103890,113763,446229,485757,573666,716862,722880,747138,828221,2019613,2145175,2167310,2209477,2300795,2351675,2407015,2449615,2458413"
267700,"103890,272375,364144,428685,485757,1046376,1385630,1930356,2077927,2212806,2303346,2407015,2460379,2525634,2532419,2855779,3113920,3182068,4210483,8467358"
267861,"103890,166554,364144,434096,454134,485757,1035814,1037723,1118435,1362074,1385630,1609097,1727705,2101235,2141951,2303346,2368325,2541759,4482625,4847590"
268691,"5428,8369,28302,33078,166554,361725,572338,1653700,1720918,1725248,2347744,2407015,2525634,2573241,3113920,4210483,4370989,4599862,4786513,5679028"
268850,"201918,491577,511223,657026,1109412,1135145,1354670,1385630,1552723,1609097,1876770,2141951,2297915,2302042,2344254,2369984,2370943,2474323,2576732,2603446,2606411,2989726,3241585,3443080,3693241,3905068,3915289,4001488,4005610,4019920,4169962,4191292,4210483,4231180,4296220,4296256,4559413,4582423,4715851,4809292,8467358"
269270,"3026,78643,428685,434096,535707,1118435,1446974,2286863,2294752,2351675,2391765,2407015,2443673,2467103,2473078,2486212,2524593,2575023,2604421,4210483"
269321,"8369,181149,306238,359688,395324,535707,689461,868187,872722,883674,1037723,1100920,1214828,1299510,1858824,2321956,2443673,2448177,2454485,3756355"
269331,"20,28731,78643,104020,165470,170357,186099,316274,446229,535707,646996,1266045,1757592,2141878,2372666,2433806,2443673,2485599,2610570,7804328"
270220,"103890,305091,309512,463852,716862,722880,1385630,1879164,2209477,2349719,2351675,2356900,2407015,2486212,2730494,3710479,3836836,4302544,4380799,4729117"
270520,"3026,305157,316274,364144,434096,454134,460012,479824,681470,722880,984416,1035814,1074594,1384091,1727705,2303346,2485599,2602299,2770245,5679028"
270720,"21190,126156,186343,191801,305512,309510,309565,398001,520609,573620,669543,843514,871802,890334,1264154,1273942,1348390,1612347,1856383,2071831,2141878,2188754,2217721,2236323,2237485,2350673,2356541,2362532,2371625,2423293,2434249,2469399,2599748,2939263,3865477,3890077,5948554"
271070,"389565,430076,621944,834897,1083217,1095474,1253716,1732057,1836860,2156930,2232321,2239214,2246219,2254094,2273019,2312916,2323789,2332590,2335092,2344833,2401913,2456946,2524607,2530486,2573083,2575669,2596683,2607498,2608413,2620046,2854876,2854909,2934523,2966830,2972212,3087706,3114136,3439015,3762766,3767695,3781279,3791290,3839527,3841411,3848248,3970756,4008757,4024156,4193527,4286965,4296253,4376806,4398541,4576630,4688044,4698859,4738342,4881430,5069035,5072977,5107510"
271071,"19991,31991,103890,116926,225185,229473,261202,287299,308655,443570,473795,662652,1120962,1291235,1817682,1921405,2077927,2249460,2273648,2424380,2473201,7078909"
271260,"424233,468389,480866,992507,2209477,2214811,2294752,2300795,2323789,2351675,2352976,2407015,2458413,2472795,2486212,2524593,2525634,2551240,2573241,4635652"
271330,"6892,11936,25357,28302,317849,361725,420807,446229,572047,610015,1035814,1101948,1385630,1738184,2209477,2231328,2347744,2349719,2548408,2600001"
271740,"18628,103890,212216,220837,446216,709075,1350395,1609097,1796985,2259490,2286863,2534924,2770245,2770246,3784369,4711681,4771513,4869058,5143300,5220724"
271860,"126927,165234,254097,401055,420807,426811,550487,618343,625273,664164,766571,1035814,1211299,1360858,1752309,2287749,2347744,2352976,2370751,2420390"
272011,"547480,681470,840500,1242956,2019613,2180196,2195786,2225251,2229477,2231328,2251771,2274394,2286120,2295424,2327370,2351675,2368420,2759493,2854876,5158654"
272331,"317,10480,28302,229473,272375,306238,437626,485757,1074594,1101948,1385630,1918727,2209477,2295424,2300795,2347744,2465924,2523793,2541759,2575827"
272511,"3026,8369,11936,196603,272375,420807,1007643,1240867,1350395,1918727,2077927,2294752,2295424,2300795,2486212,2525634,2599190,2600001,3788665,4132207"
272910,"26300,173212,197911,274932,280492,307703,317050,326503,435871,477846,492748,497392,502716,512762,533854,567921,655643,835134,844905,855275,981743,998023,1006965,1233941,1277522,2051720,2083267,2141885,2145190,2217790,2333964,2336726,2437961,2455784,2465049,2520476,2590968,3786343,3954574"
273071,"11936,156517,253112,254097,272375,361725,428685,531550,873230,901302,2101235,2295424,2304782,2370751,2420390,2446042,2458413,4879351,5119351,5164429"
273780,"8369,33078,181149,361725,389215,420807,428685,473795,481572,1035814,1101948,1593466,2300795,2350989,5143300,5265014,5679028,6609733,7804328,8467358"
274391,"166554,174789,269165,272375,313519,487199,1201050,2259831,2300795,2302653,2349515,2362532,2369334,2422880,2482461,2605008,2925391,3876811,4634107,5070526"
274750,"317,722880,1116255,1918727,2019613,2145104,2214808,2229477,2251771,2274394,2407015,2448177,2449615,2458413,2469397,2573241,2759493,2854876,4611985,4627789"
275321,"5428,28302,34134,272375,306238,473795,481572,567105,1074594,1118435,1121649,1325745,1385630,1727705,2294752,2300795,2428706,2525634,3113920,8467358"
275480,"323951,451180,481614,482763,551821,666397,681470,722880,915904,1199109,1462299,1785776,2019613,2351675,2391766,2524593,2580399,3703549,3723760,4373047"
277561,"28302,39248,311412,463181,681470,716862,722880,1037723,1046376,1100906,1345763,1703909,2285934,2286863,2294752,2424516,2463590,2604282,4183999,8336450"
277650,"18790,716862,867246,984416,1007643,1122373,1240867,1301616,1769545,1871112,1947821,2214808,2216349,2300795,2465924,2486212,2523793,2575827,2805259,3885550"
279141,"103890,209612,428685,433856,447400,454134,681470,709075,998313,1046376,1074379,1214828,1271808,1569200,1785306,1858824,2139231,2215265,2601083,5143300"
280140,"676108,840500,1005204,1281957,1285317,1749970,1892427,2180196,2229477,2251771,2332590,2361929,2469397,2599190,2759493,2854876,3893974,3982327,4585045,5144356"
280240,"167080,454134,717458,840500,1516826,1904716,2180196,2229477,2251771,2286120,2332590,2425171,2469397,2599190,2603226,2989726,3862351,3862975,3893974,4574299"
280911,"7314,7317,17804,18591,35238,116943,229711,229748,307422,308192,310313,313677,321282,323176,406184,424002,438592,463181,467966,480403,500253,520336,546339,576747,604876,666674,759434,793427,839825,878800,995398,1012919,1081387,1117452,1195761,1261396,1309787,1330595,1654322,1738365,1868158,2124037,2179801,2231328,2453485,2580687,5984458"
281940,"1079,20413,23234,28463,101065,119169,212216,531001,531550,826458,1101948,1118435,1858824,2259490,2297476,2525634,2592020,5102074,6609733,7804328"
283411,"304023,305590,447400,482039,673688,1178815,2026713,2281549,2368130,2575859,2577789,2879581,2898013,3113920,3442753,3769642,4415653,4528741,4570120,4598233,4639120,4676179,4681420"
285201,"433856,716862,1056685,1446974,2077927,2131332,2209477,2214811,2351675,2391765,2407015,2444584,2449615,2450614,2458413,2486212,2524593,2525634,2573241,2604421"
286290,"170357,181149,420807,433856,446229,459282,620361,631632,716862,722880,1035814,1098150,1350395,1785776,1798025,2286863,2407015,2486212,2534924,2599190"
286780,"175,225,6034,10480,18628,99345,212216,220837,261758,309225,437007,447400,454134,484845,530052,870594,984096,1368131,1469286,2145207,2180196,2240355,2259490,2284844,2469397,2521510,2545645,2576766,2578149,2610852,2695936,2732232,2817703,3418957,3445909,3723760,3741640,4315534,4563736,4629616,4776292,4778671"
289211,"8369,181149,197848,220880,273772,306774,454178,459220,681470,1128716,1462299,1609097,1760906,2145939,2249460,2299329,2459218,2587281,4210483,8467358"
289931,"18790,220899,811226,867246,993337,1270359,1612347,1871112,1918727,1947821,2141878,2214808,2216349,2462785,2463179,2465924,2473996,2523793,2575827,8467358"
290410,"123540,131603,272375,309193,473795,716862,1446974,2209477,2214811,2294752,2351675,2391765,2407015,2449615,2486212,2524593,2525634,2573241,2604421,3113920"
291851,"4902,39946,103890,253112,272375,420807,435265,454134,485757,992104,1037723,1769545,2071831,2214811,2486212,2525634,2604995,3768418,3911563,5143300"
291921,"28302,145975,181149,321323,428685,1037723,1098150,1121649,1727705,1739899,1836702,2042862,2131332,2209477,2303346,2347744,2356900,2448177,2486212,2534924"
292170,"3026,4902,22476,125684,181149,305091,428685,434096,610508,1037723,1462299,1726761,1727705,1769545,1918727,2042862,2101235,2254913,2294752,2592020"
292541,"11936,254097,501895,634493,828221,867246,962437,962441,1035814,1796985,1836702,2214808,2260104,2300795,2370751,2420390,2466103,2473507,2592020,3756355"
292950,"27855,103890,181149,305091,309421,319124,326481,454134,459671,1726333,2019613,2145210,2290872,2295424,2343162,2442872,2458413,2550404,3113920,3693250"
293140,"23204,103890,126927,420807,460012,473795,531001,1101948,1545820,1612347,1726761,1785776,1902534,2350989,2599190,4210483,4380841,5143300,6609733,7804328"
294541,"132769,179004,312728,382398,453038,487069,538596,605329,692537,986032,1068877,1354058,1727705,2145220,2217721,2350989,2352976,2608564,3113920,4146943,4197457,6104122"
295271,"32906,35660,37202,113710,170727,230810,234873,287572,834897,878845,997663,1729950,2145207,2237532,2249202,2251423,2332557,2371552,2435077,2579670,2591539,2770245,2770246,3262102,4339561,5220724,7214353"
295320,"145975,272375,434096,446229,454134,531001,1118435,1798025,1836702,2186305,2240355,2300795,2301316,2351675,2371625,2448177,2454485,2469780,2473507,4789387"
296970,"25357,481572,522435,620361,716862,846076,1218401,1315796,1750746,1788490,1996580,2048026,2303346,2332165,2450741,2599190,2893579,2993446,2993449,2993452"
297060,"23196,104220,309507,310455,428685,446746,509210,610210,634410,716862,1858824,1903080,1975387,2111191,2209477,2300795,2486212,3766759,3872566,8467358"
297531,"99886,170727,208783,463181,541289,850815,1116220,1117461,1785170,1866240,1887601,1892427,1941043,2108430,2182292,2204362,2229477,2233761,2251771,2253091,2254094,2287767,2332590,2368420,2409026,2469397,2485973,2570753,2571359,2573197,2854909,2930800,2989726,3246058,3442753,3767734,3808129,3839527,3841411,3848248,4268824,4293295,4421068,4528615,4631788,4647220,4874203,6017890"
297620,"273772,420807,428685,442320,460790,467554,490598,515301,618286,625734,873090,1035814,1118435,1200473,1858824,1880277,1956729,2205048,2303346,2523207"
297981,"145975,166031,473795,485757,681470,795866,1068877,1102032,1118435,1769545,1785776,1947821,2231328,2254913,2273023,2300795,2303346,2360847,2469780,2592020"
299300,"191182,250425,305091,308364,450515,716862,1037723,2022749,2131332,2141951,2352976,2407015,2460458,2524593,2572120,2576886,3280795,3479794,3795127,4715863"
299620,"3026,103890,305091,415644,428685,434096,625734,722880,868187,1046376,1121649,1304162,1385630,1679042,2294752,2349719,2351675,2372666,2407015,8467358"
300601,"130092,195772,210238,409522,450092,540926,588599,693631,1292968,1856623,2088040,2373690,2474458,2525028,2579670,2591461,2600366,2694951,3040795,3448543,3770350,3886069,4170142,4183999,4335010,4368121,4421068,4860706,8336450"
300750,"171742,323176,1000445,1099250,1281957,1281959,1325745,1354670,1795848,2230687,2283513,2285934,2309327,2335125,2347597,2470824,2607333,2608410,3180598,3766975,3795490,3848248,4173142,4296220,4296223,4296232,4296256,4421068,4552681,4621750,4627024,4632070,4680535,4809292"
301240,"6034,18628,126927,166031,200487,212216,220837,306238,572047,828221,1035814,1118435,1350395,2424516,2770245,2770246,3262102,5116843,5143300,5220724"
301460,"3026,78643,126927,220899,254097,306445,314492,485286,887229,1296133,1560733,1679052,1918727,2300795,2358975,2370751,2420390,2425543,2465924,2599190"
301680,"306238,406939,454134,474003,507785,1552768,1890492,1926656,2101235,2175711,2286863,2348471,2351675,2388640,2433133,2485599,2599062,4400638,4570090,4707820"
302381,"3303,306675,433856,709075,716862,1957553,2131332,2214811,2291653,2351675,2352976,2391765,2407015,2437525,2486212,2525634,2573241,2941609,4302883,5088550"
306060,"318079,323188,428685,434397,501895,546843,651987,662257,841243,1266045,1289892,1353512,1362074,1446974,1828235,2128059,2286863,2303670,2348137,2436166,2450614,3113920,3912937,7787522"
306751,"4902,25357,311412,311593,420807,454134,536767,614887,671011,1037723,1046376,1074594,1345763,1462299,1679042,1769545,2231328,2286863,2372666,3756355"
308100,"126927,196603,389215,420807,476688,1240867,1360858,1769545,1871112,1918727,2209477,2214808,2287749,2295424,2300795,2407015,2424516,2465924,2486212,2534924"
308611,"21324,37177,103890,573666,1312310,1350395,1769545,1984722,2145239,2229477,2251771,2321956,2327370,2332590,2458413,2469397,2549997,2759493,3001768,4421068"
309970,"9332,15465,21660,106332,106333,106336,145975,305091,361725,446229,459282,714189,887229,961817,1796985,1798025,1826777,1858824,2141878,5321878"
310290,"96985,190723,202820,202922,246168,253112,312706,317849,342394,466385,664507,706017,1218621,1256538,1260266,1758666,2193500,2354756,2608607,4606498"
310331,"6892,33078,305091,435761,454134,485732,531550,535707,722880,1376128,1383813,1796985,1902534,2254913,2286863,2294752,2321869,2356900,2534924,2543635"
310731,"18790,23204,166554,361725,458860,531001,573035,867246,1035814,1609097,1918727,1947821,2141878,2142446,2300795,2424516,2465924,2575827,2580687,2592020"
311491,"34134,197875,305091,428685,464534,490598,554755,716862,1350395,1386127,1565521,1720918,2209477,2210751,2214808,2541759,2575859,2918407,3773965,5035786"
311511,"2271,2358,14874,140666,166884,168305,178885,221096,310455,319201,420807,474152,625273,822326,867246,989616,1338435,1389127,1389198,1755484,2325197,2424233,2449211,2900914,4552675,5948554"
311751,"6034,10480,212216,220837,272375,485757,490598,681470,826458,828221,840500,2180196,2186305,2259490,2286120,2351675,2448177,2575859,2591977,3015694"
311900,"8369,145975,220899,306238,316274,468389,470346,531550,535707,625734,634493,822326,1074594,1670299,1858824,2294752,2379664,2443673,2448177,2473507"
312290,"5228,103863,430759,476483,658336,844744,1064396,1118435,1306496,1385630,1769545,1868577,2136918,2209477,2334769,2450614,2571359,2936857,4025413,4690492"
313120,"249177,311519,322513,437582,453293,468306,549092,681470,1116220,1346175,1716312,2146606,2184833,2198457,2213967,2214808,2230579,2238737,2257858,2334795,2341525,2352698,2359505,2369633,2419030,2424965,2427573,2433694,2439726,2444059,2447701,2463104,2466799,2467499,2478982,2484994,2525028,2600529,2694951,3442753,3695104,4119970,4321339"
313850,"8369,25357,103890,306238,361725,428685,459282,1101948,1281957,1593487,1749970,2229477,2251771,2332590,2469397,2599190,2854876,2930398,3001768,8467358"
